ArticleID,Topic,Reviews
80487813,Appearance,"Cute & Functional. I love my shelf so much. My uncle painted the frame part pink to match my kitchen decor. I use it to free up space on my countertops. I put my **little white retro style microwave on it,** my pink toaster and pink bubblegum machine filled with chocolates. I also put 2 pans (pink of course) on the bottom shelf. I’m very pleased with my purchase.| Poorly-aligned holes in uprights made for a miserable assembly experience.. You'd think that drilling holes down the center of a strip of wood would be relatively easy for a manufacturer to do well -- but this shelving unit shows that IKEA is not up to the task. The holes in the uprights were sometimes centered and sometimes not, and in one case this required a bit of home woodworking (using far more in the way of tools than came in the boxes) to correct. If the price were half of what it is, I might not gripe too much -- but for this price, it's completely inexcusable for IKEA's factory to be so incredibly sloppy. It's also important to note **that these shelves look to be solid** slabs in the product photos, but are actually made of thin sheets of metal wrapped into square tubes at the front and back -- this means that they sag when weight is put anywhere other than the ends, front, or back of the shelves.| The unit is working well. The unit is working well in my kitchen. Assembly was **okay and it looks good in the** location I chose for it. I wish the shelves had the option to be adjustable, but that's not a huge deal.| Beautiful shelf!. I am pleased with this shelf! It is a great price, easy to assemble, and has a lot of space. **It also looks great!**"
80487813,Functionality,"**Cute & Functional**. I love my shelf so much. My uncle painted the frame part pink to match my kitchen decor. **I use it to free** up space on my countertops. I put my little white retro style microwave on it, my pink toaster **and pink bubblegum machine filled with chocolates**. I also put 2 pans (pink of course) on the bottom shelf. I’m very pleased with my purchase.| Easy to put together but flimsy. I ended up returning because I **purchased the tall version and needed the** short. I’m an IKEA evangelist but I’d say this is probably twice as expensive as it should be. It’s easy to put together but seems very flimsy. I didn’t end up buying the shorter one.| Poorly-aligned holes in uprights made for a miserable assembly experience.. You'd think that drilling holes down the center of a strip of wood would be relatively easy for a manufacturer to do well -- **but this shelving unit shows that IKEA** is not up to the task. The holes in the uprights were sometimes centered and sometimes not, and in one case this required a bit of home woodworking (using far more in the way of tools than came in the boxes) to correct. If the price were half of what it is, I might not gripe too much -- but for this price, it's completely inexcusable for IKEA's factory to be so incredibly sloppy. **It's also important to note that** these shelves look to be solid slabs in the product photos, but are actually made of thin sheets of metal wrapped into square tubes at the front and back -- this means that they sag when weight is put anywhere other than the ends, front, or back of the shelves.| **The unit is working well**. **The unit is working well** in my kitchen. Assembly was okay and it looks good in the location I chose for it. I wish the shelves had the option to be adjustable, but that's not a huge deal."
80487813,Space,"**Cute & Functional**. **I love my shelf so** much. My uncle painted the frame part pink to match my kitchen decor. I use it **to free up space on my countertops**. **I put my little white** retro style microwave on it, my pink toaster and pink bubblegum machine filled with chocolates. **I also put 2 pans (pink** of course) on the bottom shelf. I’m very pleased with my purchase.| **Easy to put together but flimsy**. I ended up returning because I purchased the tall version and needed the short. I’m an IKEA evangelist but I’d say this is probably twice as expensive as it should be. **It’s easy to put together but seems** very flimsy. I didn’t end up buying the shorter one.| Poorly-aligned holes in uprights made for a miserable assembly experience.. You'd think that drilling holes down the center of a strip of wood would be relatively easy for a manufacturer to do well -- **but this shelving unit shows that IKEA** is not up to the task. The holes in the uprights were sometimes centered and sometimes not, and in one case this required a bit of home woodworking (using far more in the way of tools than came in the boxes) to correct. If the price were half of what it is, I might not gripe too much -- but for this price, it's completely inexcusable for IKEA's factory to be so incredibly sloppy. It's also important to note that these shelves look to be solid slabs in the product photos, but are actually made of thin sheets of metal wrapped into square tubes at the front and back -- this means that they sag **when weight is put anywhere other than** the ends, front, or back of the shelves.| **The unit is working well**. **The unit is working well** in my kitchen. Assembly was okay and it looks good in the location I chose for it. I wish the shelves had the option to be adjustable, but that's not a huge deal."
80487813,Sturdiness,"**Cute & Functional**. I love my shelf so much. My uncle painted the frame part pink to match my kitchen decor. I use it to free up space on my countertops. I put my little white retro style microwave on it, my pink toaster and pink bubblegum machine filled with chocolates. I also put 2 pans (pink of course) on the bottom shelf. **I’m very pleased with my** purchase.| Easy to **put together but flimsy**. I ended up returning because I purchased the tall version and needed the short. I’m an IKEA evangelist but I’d say this is probably twice as expensive as it should be. It’s easy to put together **but seems very flimsy**. I didn’t end up buying the shorter one.| Poorly-aligned holes in uprights made for a miserable assembly experience.. You'd think that drilling holes down the center of a strip of wood would be relatively easy for a manufacturer to do well -- but this shelving unit shows that IKEA is not up to the task. The holes in the uprights were sometimes centered and sometimes not, and in one case this required a bit of home woodworking (using far more in the way of tools than came in the boxes) to correct. If the price were half of what it is, I might not gripe too much -- but for this price, it's completely inexcusable for IKEA's factory **to be so incredibly sloppy**. It's also important to note that these shelves **look to be solid slabs in the** product photos, but are actually made of thin sheets of metal wrapped into square tubes at the front and back -- this means that they sag when weight is put anywhere other than the ends, front, or back of the shelves.| The unit is working well. The unit is working well in my kitchen. Assembly was okay **and it looks good in the location** I chose for it. I wish the shelves had the option to be adjustable, but that's not a huge deal."
80487813,Value,"Cute & Functional. I love my shelf so much. My uncle painted the frame part pink to match my kitchen decor. I use it to free up space on my countertops. I put my little white retro style microwave on it, my pink toaster and pink bubblegum machine filled with chocolates. I also put 2 pans (pink of course) on the bottom shelf. I’m very **pleased with my purchase.**| Easy to put together but flimsy. I ended up returning because I purchased the tall version and needed the short. I’m an IKEA evangelist but I’d say this is **probably twice as expensive as it should** be. It’s easy to put together but seems very flimsy. I didn’t end up buying the shorter one.| Poorly-aligned holes in uprights made for a miserable assembly experience.. You'd think that drilling holes down the center of a strip of wood would be relatively easy for a manufacturer to do well -- but this shelving unit shows that IKEA is not up to the task. The holes in the uprights were sometimes centered and sometimes not, and in one case this required a bit of home woodworking (using far more in the way of tools than came in the boxes) to correct. **If the price were half of** what it is, I might not gripe too much -- but for this price, it's completely inexcusable for IKEA's factory to be so incredibly sloppy. It's also important to note that these shelves look to be solid **slabs in the product photos, but are** actually made of thin sheets of metal wrapped into square tubes at the front and back -- this means that they sag when weight is put anywhere other than the ends, front, or back of the shelves.| EKENABBEN Shelving was perfect. Purchased two and being used in the garage to organize boxed items to pull when needed. Sturdy shelving with enough spacing to keep boxes off the ground. **Great price for our needs.**"
80487813,Design,"**Cute & Functional**. I love my shelf so much. My uncle painted the frame part pink to **match my kitchen decor**. I use it **to free up space on my countertops**. I put my **little white retro style microwave on it,** my pink toaster and pink bubblegum machine filled with chocolates. I also put 2 pans (pink of course) on the bottom shelf. I’m very pleased with my purchase.| Poorly-aligned holes in uprights made for a miserable assembly experience.. You'd think that drilling holes down the center of a strip of wood would be relatively easy for a manufacturer to do well -- **but this shelving unit shows that IKEA** is not up to the task. The holes in the uprights were sometimes centered and sometimes not, and in one case this required a bit of home woodworking (using far more in the way of tools than came in the boxes) to correct. If the price were half of what it is, I might not gripe too much -- but for this price, it's completely inexcusable for IKEA's factory to be so incredibly sloppy. It's also important to note that these shelves look to be solid **slabs in the product photos, but are** actually made of thin sheets of metal wrapped into square tubes at the front and back -- this means that they sag when weight is put anywhere other than the ends, front, or back of the shelves.| **The unit is working well**. **The unit is working well** in my kitchen. Assembly was **okay and it looks good in the** location I chose for it. I wish the shelves had the option to be adjustable, but that's not a huge deal.| EKENABBEN Shelving was perfect. Purchased two and being used in the garage to organize boxed items to pull when needed. Sturdy **shelving with enough spacing to keep boxes** off the ground. Great **price for our needs.**"
19442692,Ease of Assembly,It **was easy to assemble**. It **was easy to assemble** and was exactly what I expected.
19442692,Functionality,Worked **perfectly for the storage**. Worked **perfectly for the storage** closet| Worked **perfectly for the storage**. Worked **perfectly for the storage** closet
19442692,Sturdiness,"Worked **perfectly for the storage**. Worked **perfectly for the storage** closet| Easy to build. Love it, **super sturdy!**| Worked **perfectly for the storage**. Worked **perfectly for the storage** closet"
19442692,Quality,"Worked **perfectly for the storage**. Worked **perfectly for the storage** closet| Easy to build. Love it, **super sturdy!**| Worked **perfectly for the storage**. Worked **perfectly for the storage** closet"
59189472,Quality,**Great**. I bought it for my husband office. It looks nice
59189472,Appearance,Great. I bought it for my husband office. **It looks nice**
79278250,Quality,"**Nice unit**. Easy to build, **highly useful**| **Great product!**. **I boughtt this product months ago,very space** saving and funtional.| **Great for organizing craft** room. **Good product**. Easy to put together. Delivery was perfect. Only concern is screw heads ARE visible, **so I'll need to come up** with some way to cover them.| ****Fabulous****. ****Fabulous****"
79278250,Ease of Assembly,
79278250,Functionality,"**Nice unit**. Easy to build, **highly useful**| Great product!. I boughtt this product months ago,very **space saving and funtional.**| Great for organizing craft room. **Good product**. Easy to put together. Delivery was perfect. Only concern is screw heads ARE visible, **so I'll need to come up** with some way to cover them.| **Great for storing toys**. But this and some 13-inch cubes - you’ll be all set!"
79278250,Space Saving,"Great product!. I boughtt this product months ago,very **space saving and funtional.**| Great **for organizing craft room**. Good product. Easy to put together. Delivery was perfect. Only concern is screw heads ARE visible, so I'll need to come up with some way to cover them.| **Great for storing toys**. But this and some 13-inch cubes - you’ll be all set!| Sturdy cubes. The Kallax is easy to put together and is **sturdier than the box store cubes**. Doors and drawers are easy to add to give it a finished **look plus hide storage.**"
79278250,Sturdiness,"Nice unit. Easy to build, **highly useful**| **Great product!**. I boughtt this product months ago,very space saving and funtional.| **Great for organizing craft** room. **Good product**. Easy to put together. Delivery was perfect. Only concern is screw heads ARE visible, so I'll need to come up with some way to cover them.| **Great for storing toys**. But this and some 13-inch cubes - you’ll be all set!"
79278250,Visibility,"Great for organizing craft room. Good product. Easy to put together. Delivery was perfect. Only concern is **screw heads ARE visible,** so I'll need to come up with some way to cover them."
79278250,Organization,"Great product!. I boughtt this product months ago,very **space saving and funtional.**| **Great for organizing craft room**. Good product. Easy to put together. Delivery was perfect. Only concern is screw heads ARE visible, so I'll need to come up with some way to cover them.| **Great for storing toys**. But this and some 13-inch cubes - you’ll be all set!| Sturdy cubes. The Kallax is easy to put together and is sturdier than the box store cubes. Doors and drawers are easy to add to give it a finished **look plus hide storage.**"
79278250,Utility,"**Nice unit**. Easy to build, **highly useful**| Great product!. **I boughtt this product months ago,very space** saving and funtional.| Great for organizing craft room. **Good product**. Easy to put together. Delivery was perfect. Only concern is screw heads ARE visible, **so I'll need to come up** with some way to cover them.| **Great for storing toys**. But this and some 13-inch cubes - you’ll be all set!"
59294557,Price,"Very nice wall unit **at a great price**. Easy to assemble, thoughtful design, sturdy and attractive"
59294557,Quality,"**Very nice wall unit at a great** price. Easy to assemble, **thoughtful design, sturdy and** attractive"
59294557,Ease of Assembly,"Very nice wall unit at a great price. **Easy to assemble,** thoughtful design, sturdy and attractive"
59294557,Attractiveness,"Very nice wall unit at a great price. Easy to assemble, thoughtful design, **sturdy and attractive**"
59294557,Sturdiness,"Very nice wall **unit at a great price**. Easy to assemble, thoughtful design, **sturdy and attractive**"
99017445,Quality,Craft space. **Excellent storage and work** area for crafting. **Looks very nice assembled**. | **Great storage and nice** looking. We bought **this for additional storage and added some** bins it gave us the storage we were looking for but was also so nice looking fit in perfectly with our decor.| **Was sturdy and exactly as**. **Was sturdy and exactly as** advertised| **Great storage for kids** toys!. **Great storage for kids** toys! We made it a two in one - a TV stand and place for toy storage!
99017445,Ease of Assembly,"Craft space. Excellent storage and work area for crafting. **Looks very nice assembled**. | **Simple assembly,** love it. **Simple assembly,** love it| Handy unit. Well built (for the money), **pretty easily assembled (did it myself),** and serves the function I purchased it for perfectly. I did add a set of drawers to make it even better. Highly recommended.| Versatile, sturdy piece. These products are very versatile, flexible, and sturdy. **Easy enough to assemble,** and the possible modifications are endless."
99017445,Appearance,"Craft space. Excellent storage and work area for crafting. **Looks very nice assembled**. | Great **storage and nice looking**. We bought this for additional storage and added some bins it gave us the **storage we were looking for but was** also so nice looking fit in perfectly with our decor.| Handy unit. Well built (for the money), **pretty easily assembled (did** it myself), and serves the function I purchased it for perfectly. I did add a set of drawers to make it even better. Highly recommended.| Great **storage and nice looking**. We bought this for additional storage and added some bins it gave us the **storage we were looking for but was** also so nice looking fit in perfectly with our decor."
99017445,Storage,**Craft space**. **Excellent storage and work area** for crafting. Looks very nice assembled. | **Great storage and nice looking**. We bought **this for additional storage and added some** bins it gave us the storage we were looking for but was also so nice looking fit in perfectly with our decor.| **Great storage for kids toys!**. **Great storage for kids toys!** We made it a two in one - a TV stand and place for toy storage!| Perfect!. Perfect for all my books and media. I did not install any doors on mine because I wanted it to be showcasing all **the knick knacks stored in each square**. It **also provides more shelving for small items.**
99017445,Versatility,"**Handy unit**. Well built (for the money), pretty easily assembled (did it myself), and serves the function I purchased it for perfectly. I did add a set of drawers to make it even better. Highly recommended.| **Versatile,** sturdy piece. These **products are very versatile,** flexible, and sturdy. Easy enough to assemble, and the possible modifications are endless.| Great product!. I bought 4 of these units to replace 15 year old Billy bookcases. **They’re versatile,** easy to put together and look so nice in my family room!| . I bought this to store teaching supplies & loooove it! It is made of solid construction materials, better value than other box stores **comparable items & versatility of doors etc**. Highly recommend. Great value too."
99017445,Functionality,"**Craft space**. **Excellent storage and work area** for crafting. Looks very nice assembled. | **Great storage and nice looking**. We bought **this for additional storage and added some** bins it gave us the storage we were looking for but was also so nice looking fit in perfectly with our decor.| **Was sturdy and exactly as**. **Was sturdy and exactly as** advertised| ****Simple assembly, love it****. ****Simple assembly, love it****"
99017445,Sturdiness,Craft space. **Excellent storage and work** area for crafting. **Looks very nice assembled**. | **Great storage and nice looking**. We bought **this for additional storage and added some** bins it gave us the storage we were looking for but was also so nice looking fit in perfectly with our decor.| **Was sturdy and exactly as**. **Was sturdy and exactly as** advertised| **Great storage for kids toys!**. **Great storage for kids toys!** We made it a two in one - a TV stand and place for toy storage!
99017445,Value,"Handy unit. Well **built (for the money),** pretty easily assembled (did it myself), and serves the function I purchased it for perfectly. I did add a set of drawers to make it even better. Highly recommended.| . I bought this to store teaching supplies & loooove it! It is made of solid construction materials, **better value than other box** stores comparable items & versatility of doors etc. Highly recommend. **Great value too.**| ****Perfect small item storage solution.****. ****Perfect small item storage solution.****| **Wonderful Product**. **Product is very sturdy**. What I like about it, is the ability to use it several different ways. The inserts, make it so flexible."
79442694,Quality,"**Good Shelves**. The shelves work well, accessories like cubes, doors and **drawers make the unit more versatile**. 

Finding one was a different story, had to watch the website like a hawk.| **Great Vinyl Album Storage**. This cabinet is perfect for storing **my vinly album collection**. **The cabinet looks great in the media** room.| **Perfect Storage Unit**. We needed this to get all of our decorations for the seasons stored in one place. Easy to put together and quick, I think it took us just under an hour. We bought non-Ikea 13"" cubes and they fit in perfectly. **Super happy with the** base too, takes it a couple inches off the ground to look like a ""real"" piece of furniture.| Strong and Pretty. Goes together easily. **Tons of storage space and the** stand allows for it to be placed over a floor heater vent with room for a deflector. Game changer for me. Not too tall. A shame these **never go on sale anymore!!**"
79442694,Ease of Assembly,Kallax **was easy to assemble**. Kallax **was easy to assemble** and looks great.
79442694,Appearance,"Great Vinyl Album Storage. This cabinet is perfect for storing my vinly album collection. **The cabinet looks great in the** media room.| Perfect Storage Unit. We needed this to get all of our decorations for the seasons stored in one place. Easy to put together and quick, I think it took us just under an hour. We bought non-Ikea 13"" cubes and they fit in perfectly. Super happy with the base too, takes it a couple inches off **the ground to look like a ""real""** piece of furniture.| **Strong and Pretty**. Goes together easily. Tons of storage space and the stand allows for it to be placed over a floor heater vent with room for a deflector. Game changer for me. Not too tall. A shame these never go on sale anymore!!| Great Vinyl Album Storage. This cabinet is perfect for storing my vinly album collection. **The cabinet looks great in the** media room."
79442694,Versatility,"Good Shelves. The shelves work well, accessories like cubes, doors and drawers make **the unit more versatile**. 

Finding one was a different story, had to watch the website like a hawk.| **Strong and Pretty**. Goes together easily. Tons of storage space and the stand allows for it to be placed over a floor heater vent with room for a deflector. Game changer for me. Not too tall. A shame these never go on sale anymore!!| Good Shelves. The shelves work well, accessories like cubes, doors and drawers make **the unit more versatile**. 

Finding one was a different story, had to watch the website like a hawk."
79442694,Storage,"**Good Shelves**. The shelves work well, accessories like cubes, **doors and drawers make the unit** more versatile. 

Finding one was a different story, had to watch the website like a hawk.| **Great Vinyl Album Storage**. This cabinet **is perfect for storing my vinly album** collection. The cabinet looks great **in the media room.**| **Perfect Storage Unit**. We needed this to get all of our decorations **for the seasons stored in one place**. **Easy to put together and quick,** I think it took us just under an hour. We bought non-Ikea 13"" cubes and they fit in perfectly. Super happy with the base too, takes it a couple inches off the ground to look like a ""real"" piece of furniture.| Strong and Pretty. Goes together easily. **Tons of storage space and the** stand allows for it to be placed over a floor heater vent with room for a deflector. Game changer for me. Not too tall. A shame these never go on sale anymore!!"
79442694,Value,"Strong and Pretty. Goes together easily. Tons of storage space and the stand allows for it to be placed over a floor heater vent with room for a deflector. Game changer for me. Not too tall. A shame these **never go on sale anymore!!**| Very **good product for value**. This **is a great product for storage**. I got the feet, too, and it elevates it. I'm not going to lie, it's a challenge to put together yourself and some of the pegs really need tapping in or you cannot get it together, **but overall super value for the price**. It does organize the heck out of my craft room."
79442694,Design,"Good Shelves. The shelves work well, accessories like cubes, doors and **drawers make the unit more versatile**. 

Finding one was a different story, had to watch the website like a hawk.| **Great Vinyl Album Storage**. This cabinet is perfect for storing my vinly album collection. **The cabinet looks great in the** media room.| **Perfect Storage Unit**. We needed this to get **all of our decorations for the seasons** stored in one place. Easy to put together and quick, I think it took us just under an hour. We bought non-Ikea 13"" **cubes and they fit in perfectly**. Super happy with the base too, takes it a couple inches off the ground to look like a ""real"" piece of furniture.| Strong and Pretty. Goes together easily. **Tons of storage space and the stand** allows for it to be placed over a floor heater vent with room for a deflector. Game changer for me. Not too tall. A shame these never go on sale anymore!!"
79442694,Functionality,"Good Shelves. The shelves work well, accessories like cubes, doors and **drawers make the unit more versatile**. 

Finding one was a different story, had to watch the website like a hawk.| **Great Vinyl Album Storage**. This cabinet **is perfect for storing my vinly album** collection. The cabinet looks great in the media room.| **Perfect Storage Unit**. We needed this to get all of our decorations for the seasons stored in one place. Easy to put together and quick, I think it took us just under an hour. We bought non-Ikea 13"" cubes and they fit in perfectly. Super happy with the base too, takes it a couple inches off the ground to look like a ""real"" piece of furniture.| Strong and Pretty. Goes together easily. **Tons of storage space and the** stand allows for it to be placed over a floor heater vent with room for a deflector. Game changer for me. Not too tall. A shame these never go on sale anymore!!"
