art_id,text
10305741,"This is my FIFTH KALLAX. I'm sure I'll be back!. I've bought four Kallax units range from 2x2s to 2x4s and even one 5x5. They're perfect in my craft room, in my master closet, and for organizing in general. Sturdy, solid, easy to put together. They're rock-hard, and tough as nails. I bought 8 of the fabric bins to use in this one, and I'm very happy I did. My stuff is organized, neat, and hidden in fabric bins."
70301537,"Great shelf!!!. I bought this to hold my numerous stamps. I love it, because it holds alot."
80401292,"Functional. Multifunctional. Could be use for wine bottles but I use it for my craft room. Can store paper rolls, pens, scissors just anything."
20278167,Ugh. Difficult to install. Had to use drill to make pilot holes. Stressful to get straight.
60278170,it's easy install. follow the instructions it's easy to install and it will look as professional installation about the price just for 1 insert & door a little to high
30275861,"Sturdy and strong. I was skeptical at first but when I put it together, it was strong and sturdy and could hold the weight of a sewing machine(or two)in one cube"
20275885,Love it. So adaptable!. We bought two of these and placed them in an L to serve as a TV/storage unit. We added 4 sets of 2 drawers and 4 1-door units in birch. Easy to assemble. Looks great!!
20275885,I love these. They are so universal!. Easy to put together. I do it myself! And it's so universal. Can be used in any room or anywhere that needs organizing and it looks so good! Pretty sturdy too!
00334536,. Bought this for some extra storage & display space by my desk. Great size & sleek look.
70339291,"shelf unit. the shelf unit was easy to put together, we need a shelf for books and pottery and this fit the bill."
30275861,sturdy - easy to asemble. easy to keep clean - we put small book lites on the shelf to light at nite
40275846,"very functional. Perfect addition to my home office, enough room to store aomw of my computer parts. Books and stationary that I uae often."
60275812,I love my stand. I bought this center for my sons play area and it fits the area
30275861,"Easy to assemble. I bought two of these shelf units to help organize my fabric. I am a 64 year old woman. My son helped me put the first one together, and I was able to put the second one together all by myself. It holds so much material, and I am able to see what I have rather than having to open drawers in dressers or pull down bins in my closet. I am very pleased with this product."
60275812,"So functional!!. Easy to put together. Great accessories to add to it, like drawers. The drawers were a little more difficult to assemble, but function well with this unit. This is my third unit. Highly recommend it. I recommend putting cushions on the bottom of anything that may scratch the surface though. I use the IKEA rattan baskets and sometimes they scratch the finish if you don't put a barrier between the basket and the unit. Great price, too!"
40346924,Large size cubes. Bought this for our son’s room & it works for its intended purpose. Our oldest boys ( 31 & 29 ) grew up with ikea furniture in their room & we are keeping the tradition going.
20275885,"Poor coordination with other furniture piece. The shelf unit after connected with the Linnmon Table Top, the bottom shelf units become useless or not convenient to use the space."
70342199,Better than I expected. Perfect. Better than I expected. Perfect for my needs
10305802,"Easy assembly, perfect style. Very easy even for novice assemblers."
99017445,"Works well. Works well in my space placed on side,with doors anb draws."
20409936,"Craft room solutions!. My IKEA pieces have survived 4-5 moves and are in great shape. Excellent value,"
20213312,Exceeded expectations. Solid shelf that looks great at a very fair price.
60275812,It's lighter in weight. The are lighter to move around but sadly that mean structure is compromise. I went to put one together and the wood started to crack where the screws were going in.
10305802,"Vittsjo. Perfect for what I needed, tv stand for a slim area. High enough for the bedroom plus extra shelving for extras"
40415601,. Exactly what I was looking for!
10409932,Easy to assemble. Love it! Would buy it again
40415601,"My favorite shelf, we have. My favorite shelf, we have 3 in different sizes!"
80275887,Love this product! So worth. Love this product! So worth the long wait to hold out for it and not settle on another store’s options.
50339292,"Looks great, easy to assemble.. I bought this and so far am loving the look of it. Assembly was relatively easy for Ikea furniture and while the doors didn't initially line up, it was easy to fix. Overall, I love it and plan on getting a few more pieces from the collection."
40275846,Fit great. Fit great
80401292,Makes the wine more oranganized. Makes the wine more oranganized
80275887,Great for adult storage and kids as well. Using this in our kids playroom but also have one in ou living room for eletronic items storage.
10409932,"Great shelves !. Very sturdy, versatile storage. My adult daughter and I put them together and it took about an hour."
80275887,"Love the Kallax!!!. We have 18 of the 8-cubby Kallax shelving units in our home! In our office we attached 4 to the wall to create an office space; and did the same on the other wall. In the craft room, we used 2 of them to create a crafting table. The rest are here and there throughout our home. The Kallax shelving units are inexpensive, but are built well, and look expensive. I definitely give 2 thumbs up for the Kallax!"
80275887,Good product. Good product
70301537,"Very versatile!. I bought this in December (5 months ago) to replace some heavy wooden dressers in my bedroom. I used some drawer inserts and baskets for clothing items on the middle row of cubes for items traditionally put into drawers. I then had the rest of the cubes to display photo frames, store blankets, use as book shelves, or display plants. It really makes my bedroom look great!"
80275887,Love Kallax. These are the best storage cubbies. I love them. Have them in my closets with the Drona boxes. My husband has some in his train room. They are a great staple to have.
70342199,Amazing shelf unit. I have bought 3 shelving units and I love them so much
20275814,Great night stand and organizer. Great night stand and organizer
10275862,Great closet additions. Great update to my walk-in closet
40275846,"Fits to a T. We bought this to sit under a window and provide storage for toys. It conveniently doubles as a bench. It was easy to put together, sturdy, and is working just as we hoped."
60275812,"Sturdy and easy to assemble. This is the 2nd storage unit, like this, that I've purchased. I love how sturdy it is and all of the storage options you can buy to go with it. The price is also VERY reasonable."
20275885,Very good. I’m happy with my shell unit
70301537,These shelves can’t be beat. These shelves can’t be beat for storage
50214678,"Beautiful and functional, but assembly. Beautiful and functional, but assembly had to be done twice once we figured out where it should be connected since the pictures didn’t show the additional holes for the braces."
20275814,"Great Bookshelf, Poor Shipping. The bookshelf itself is great; just what I expected. Assembly was a breeze, and it serves its purpose!  The reason for the four stars is that shipping from IKEA was a horrible experience. It took more than two-and-a-half months to get the thing. I know there are shortages and shipping issues, but that's ridiculous!"
00415599,"Perfect solution. I needed additional storage in my small laundry room and this piece works perfectly. With baskets and fabric “drawers” I have an attractive, neat place to store all of my supplies."
20275814,"Great storage shelves. Very sturdy, quick and easy to put together by one person."
80275887,awesome. awesome
30275861,Great additions to my craft. Great additions to my craft space!
50339292,Great. I bought one month ago beautiful and perfect design I love it
10275862,Excelente. Excelente
10409932,Worth the money. Worth the money
10345073,"Works as intended. They were a little stiff and tough to install because there is no wiggle room to clip them into your shelf so trying to pry them off is even harder. Other than that, they work well to add more ""shelf"" space to tall shelves"
20409936,This worked great for a. This worked great for a place to put the TV and store plenty of items in a small room.
30275861,"Love it but.... I love this shelf, is it a space saver! It took us a little over an hour to set it up between two people! It was a pain to put together, in part because of how many pieces it has and in part due to our uneven floor! Put it together on a very, and I mean very flat and even surface otherwise you will sweat it!"
00415599,"We use these everywhere!. I have these in my studio, in the cat room, as an entertainment unit in our spare bedroom... they're SO versatile!"
20275885,Looks good but screws too long. A couple screws pushed wood up on outside wood leaving bumps on outside edge.
89278259,Kallax. Still trying to purchase item. You've been out of stock. Can you help?
20275814,"Sturdy, nice design. Put this shelf in my son's room to have a designated place for him to display, store, and play with some of his Lego sets. Deep enough for even the larger sets."
10275862,". No instructions, in box but my h8sband put it together. And we love it."
00275848,"Love this!. This shelf unit is one of my favorite things in my house! It was so easy to put together, and the price was fantastic! I'm using it in the horizontal position under a low window - looks like a window seat."
80275887,"Very sturdy!. IKEA has come so far with their furniture design. Yes, they still have soft pine furniture and if modestly used it holds up great. The KALLAX shelf unit on the other hand is very sturdy. Our household uses things in more of a heavy fashion and my husband shys away from a lot of IKEAS furniture for that reason. I brought this home on my own and the plan is for books and toys. My husband kinda gave me the look, like this may not hold up like you want. I bought two of them because I loved the stores display of one upright and one horizontal. My husband put them together in record time and was very impressed with the quality. Each cube opening is both large and deep. The baskets I was able to put in the openings were almost empty looking compared to the toys overflowing out of my previous storage. Overall I am very happy with this purchase and I even have my husband considering IKEAS kitchen cabinets because of the sturdiness of these shelves."
40275846,"4 cube Kallax. Excellent! We added 6 feet to this product to get it off the ground as it lay horizontally. We have 3 other Kallax units. So well made, and sturdy. The accessories are phenomenal!"
30275861,Easiest IKEA assembly ever!. This is the perfect piece for organizing. It is lightweight for it’s size but very sturdy. Bonus is that it was the fastest and easiest assembly I have ever done.
70339291,"GREAT STORAGE. Loads of storage with an artistic, rustic vibe"
90495695,"Kallax & Kallax inserts. Went together easily. Works perfectly, loos great."
90286649,Love it. Very easy to assemble. and it looks great in my work area.
20409936,"Great, solid shelf for board games. We love board games in our house, and have way too many of them. That’s led to a storage problem - bookshelves are too shallow, and other shelves we looked at didn’t have large enough spaces for all the strangely shaped boxes. We picked this up, put it together in an afternoon (heads up - we needed a rubber mallet to help get some of the wooden pegs in place) and it’s been perfect."
30275861,love the size. When I brought this home and carried it upstairs one piece at a time (the boxes were to heavy for me to carry by myself) the last piece was crushed on one side. I was devastated. I thought I was going to have to carry everything back down again but after a search on the Ikea website I found out I only had to return the damaged piece. They replaced it with no problem. I bought this to go into my craft room. It is perfect for all my scrapbook paper that is 12 x 12. I put most of it together by myself. My son lent a hand when I had trouble with a couple of wonky screws and then when I placed it.
10305741,Great. I love these shelves. They are easy to assemble and they are strong. I bought two of these and one is going to be my TV stand. NICE!!!
70342199,"It was great, until your missing a piece. I really was excited when I got it. Brought it home building it until you notice your missing one of the curved shaped brackets. I received double the amount of screws instead and two other metal pieces that's not even feasible to even be on this product. Where the quality checks before shipping. I knew I should have opened the box and check all the parts. Check the merchandise before boxing it up."
60275812,. I have bought quite a few of these shelves. They are sturdy and hold a lot of stuff.
70301537,Great room divider. We bought two units to divide a room into two spaces. They worked great! We faced with wall board to create a solid divider with storage on one side. Perfect solution at $400 when one estimate for a similar wall was $3K plus! IKEA to the rescue!!
20275885,"Kallax Shelving. We have 3 of these 8 cube shelves. Two are on wheels - fantastic look, fabulous quality -- they're sturdy and we have zero issues after 2 years. One we stood on end attached to a wall - I added legs to it. These fill space, add storage, separate small stuff, and the accessories are great!"
10345073,Beautiful Shelves. I bought these for my daughter to help her get organized. She loves them! Thank you for a great product at a great price.
30275861,"Great inexpensive unit for closet. The Kalyan pieces can be used for so many things. I put this unit I. My closet and bought the Drona boxes to put sweaters and clothes in. I love it. Got the boxes in gray, red, and white, which look great in my closet. So much space! Such great prices! Does take a bit of time to put together."
10275862,"Flimsy. It works for what it is, but kind of flimsy it’ll bend move around with a slight push."
80334603,Look just awesome on my. Look just awesome on my wall!👍🏻
70301537,almost 5 star. Looks great. Does the job intended for. Just top piece was missing pre-drilled holes to finish supporting the shelf. Who wants to take apart a shelf like this to exchange it for another? so we are doing the best we can with wiggly vertical dividers. I wish I could have given a five star review.
20409936,"Kallax is a great system if you can find it in stock. I love the Kallax system of shelving. It is affordable, easy to assemble and install, sturdy, and looks great. The drawback is that it is so popular, it is difficult to find in stock. Patience is your friend."
80275887,"Sturdy, looks good Grady flexible design.. This latest one we set horizontally and used the bullig boxes to create a “toy box” for our 4yo in our apt living room. Fits great against the back of our gronlid couch. We also have 2 others in our daughters room with the drawer and door inserts to be like a wardrobe/everything cabinet for her (babies and toddlers need a lot of stuff)."
69278335,Great storage. It was amazing how much I was able to organize and store items which helped to unclutter my sewing/craft room. The shelves are deep and hold quite a bit. Even the drawers were able to hold a good amount. We utilized services of Task Rabbit for assembly as I didn't feel my husband and I would be able to put this together. I am very happy I was finally able to purchase this item.
20409936,Solid Cube Unit. The unit is similar to other cube units but seems more solidly built than comparable models. The styling (white) is nice and I like the accessory options which I may add later such as drawers.
20409936,Love it!!!. Perfect to storage
00275848,"A+ for Versatility. I first got the Kallax to use as a window seat with the cubbies housing books and even some yarns I happen to be using for projects. Later on, I decided to move it upstairs and use it vertically, still as a bookshelf on our small landing. My husband saw that and realized he could use another to house his vinyl collection so we got a second one."
40415192,Good. Fits perfect
50339292,Great storage unit. Great storage unit
20275814,Solid bookcase. My wife is totally pleased with this purchase and that is all that matters ...... excellent buy!
70286645,"Decent for the price. The Kallax is lighter than I expected, and the instructions are not super helpful. If they showed in which direction the raw edges should face, that would have made it easier.  The drawer and door inserts are super flimsy, and the knobs are tiny. I will replace the knobs. Still, not terrible for what you are paying."
20275885,Perfect. Perfect
20275885,"Simple TV shelf. Bought this to support my TV. I have the shelf on it's side. The shelves are mainly used to hold board games, which fit the cubbies perfectly."
60275812,Studio shelf. Great size and when together good.
40346924,Solid bookcase. Bought two for my kids rooms. One is used as a small entertainment center. They were so good I went back and purchased a third. Easy to assemble with a second person.
40415601,Perfect size. I bought this a few weeks ago and love it. It is the perfect size and helps so much with organization. I have it on the wall next to my front door and it a great place to put my keys and stuff when I walk in.
10409932,Love it. Super sturdy and beautiful
99017186,"went together quickly (took longer. went together quickly (took longer to put the doors together!), looks great, just what i wanted"
80275887,. this shelf unit and the others in this series are so versatile and practical!! this is the second house that i have reconfigured our closets in and these shelves are a lifesaver...the drona bins are perfect for holding plenty of clothes and everything looks tidy and pretty for mama...
70286645,"Nice compatibility. I bought this insert with two drawers to use in my cube storage, and fit perfect. I loved <3"
80401292,Easy assembly and perfect for. Easy assembly and perfect for wine storage. Holding 9 bottles is awesome.
30275861,"Great Organizer. ...makes my large room (disguised as a closet) look organized, and, now easier & more fun to work in!"
00388633,Great for Making a Wall Unit. We created a unit that fit our wall perfectly with the narrower open bookshelves and the tall glass door display cabinets. Havsta collection is sturdy and well made and easy to assemble. We love the clean look and the variety in the collection to create the look we wanted to achieve.   The display cabinet has spacer pieces on the back to account for positioning against a wall with baseboards! That was a welcome surprise and really shows the consideration that went into the design.   The spacers were not included for the narrow open shelf though. The anchoring kit for the open shelf does accommodate being set a little away from the wall for baseboards and what not but we still felt more comfortable adding some of our own makeshift spacers to keep the shelf in the right position and not pitching backward.
00275848,This product works for my. This product works for my project & affordable .
70301537,"Great value for great storage unit. I purchased during the year end sale to use for getting tubs of memorabilia out onto shelves to sort and organize. The product is solid and looks great, although I'm using in a storage room. I did add white shower board to the back, attaching with staples. By the way, Ikea suggest 3 people to assemble and setup this unit. I'm 74 years old and I was able to do it all by myself!"
10345073,Cute but not sturdy. I bought this for my LAPPLAND Entertainment system. Its super cute but I put 1 vogue magazine in it and it hangs very low. It's as if the magazine is too heavy for the basket which baffles me.
10409932,Perfect. This is my second unit for my craft space. The different options available for it help me customize it the way I need it to function.
19278272,Easy to use.. Great storage remedy for my small space.
10305741,Works perfect for my cloffice. Works perfect for my cloffice
10409932,"Very handy, sturdy. Easy to put together. I'm using it with the long side down. All good. I've been using Ikea products like this for decades. Highly recommended."
59278307,Excellent furniture. Bought this for my Daughter she loves it
20275814,Great piece!. Great piece!
70301542,"Kallax unit. I love my Kallax unit. It was easy to put together, very sturdy and looks great!"
60275812,Easy to assemble. Very functional.. Easy to assemble. Very functional.
70301542,"Great room divider. I was a little daunted by the number of boxes this came in, but myself and my roomate, both all of 5ft tall managed it ok. It was a little harder to assemble than some of the other ikea furniture we have, but not excessively so. Definitely recommend having a soft rubber mallet and some old washcloths to pad it to help get it together easier. It makes a great room divider and is very sturdy, especially once fastened to the wall with the provided anchor (you do need to provide your own drywall screws). Overall though it was exactly what i hoped it would be."
10305741,Great shelving unit. Wonderful shelving unit we turned it on it’s side and put basket in it for storage and a tv on top works great
20278167,Wanting more!. I am going to get more of these to use on my set.
70342199,Wonderful shelf!. We bought this shelf a few weeks ago and loved it so much we bought 2 more! It doesn’t stick out super far so it’s perfect for a narrow hallway or bathroom.
20278167,"Didn’t fit. Couldn’t get it to fit properly, wasted my $"
30275861,"Easy to assembly. So many uses!. I bought this for our homeschool room. It houses all of our books, games and supplies. It looks nice and holds a lot! I'm very happy with it!"
20275814,Easy and quick. I highly suggest elevating the look of this shelf with 4-6 legs! Love the way it looks and its super sturdy!
20275814,"Love it!. Durable, easy to assemble, and love that it's a space saver."
60275812,Great simple storage solution. I have a few of these shelf units as well as a couple in the larger sizes and they are a great simple storage solution. I use them in our office/craft room. I love the variety of items that work with these shelf units to include the drawers and DRÖNA Boxes. It's easy to customize them for my needs and make them look great!
79278269,Nice shelving unit. This is a very nice unit. My mom needed a stand for her tv and this fit the bill perfectly and reasonable in price.
40346924,"Storage!!!. Great look and easy to put together, love it!!!"
99017445,. am totally in love with it!
20213312,Quality and style. I bought 2cof these for my foyer and get nothing but complements.
20275814,. The only shelf unit that holds vinyl records.  I looked around for months and compared sizes and pricing.  Kallax was the only one that worked.
90286649,Awesome. Awesome
20275814,"Computer desk. 1 side has an existing bookcase, added this 1 on opposite side and covered with counter top"
60275812,CDs will not fit in these drawers. I thought this would be perfect to store CDs. Two rows in each drawer with the titles up so I can see them. But alas they are a quarter of an inch too short. I may try adjusting the liner by lowering it 1/4. And then sanding 1/4 off the bottom of each drawer front. If I ruin it - no matter since I can’t use it as it is. Nice - but falls short for my purpose.
20275814,Very sturdy and goes together so easy!. I love all the furniture I buy at IKEA! They are an excellent quality for my dollar. Easy to put together and always looks nice.
20409936,Looks really good!. Looks really good!
80275887,"perfect!. I bought this for my teen son's room. We have limited floor space so this gave tons of storage for books, his printer, and other school supplies without taking too much room. We added a small Linmon desk top to it for the perfect small study space."
80275887,Holding my massive record collection. These units are great. I was going to stand them up but we decided to lay them on their sides. They look great. They are sturdy enough to hold my massive record collection. Great buy.
20275814,"Clean lines, lots of chic storage perfect. We knew these book cases would be perfect as we remodel and work on our seaside bungalow"
80275887,"Great addition to home. We needed a clean line storage/book shelf and this is perfect for the room, and for the money we are thrilled . It looks clean and cool, holds a ton, so light after building , easy to move , multi-purpose, so happy"
20213312,Looks great!. My son wanted something to display his shoes in his room. This works and looks great!
60275812,"My second one and I love it!!. These are so functional yet very nice looking! I love that I can put flowers, decorations or whatever on top, but WHATEVER I want to, in the baskets (not included). I have two of the black/brown ones and am soon, going to buy a white one for my bedroom."
20275885,"Kallax bookcase. Well designed, well made, easy to assemble, very strong."
60275812,what we wanted. The cabinet fits perfectly. Exactly what we wanted and made the space look even nicer. Easy to assemble.
10409932,"Perfect for kid toy storage.. We'd been waiting for these for ever! We were thrilled when we found the 3x4 shelves in Kallax. Perfect fit for a small wall in our kid's bedroom. And all of her little dollar store baskets fit inside. Love them. Wish the wall braces held into the wall, but that may be the fault of the wall, not the shelves. There wasn't much wiggle room for the placement and they pulled right out of the drywall. But we'll figure out some other way."
80275887,I’m in organizational love!. Perfect for my sewing room. Easy to assemble. Came quickly and without bumps and bruises.
20275814,"Totally awesome. Paired this with existing white dresser and IKea fabric boxes. Great storage, looks neat and everything is put away. Price is unbeatable."
20213312,"Great style...especially for the price!. Love the style...does not look cheap, despite the inexpensive price! I bought only one, but will be back for several more to use in my office! Easy to assemble..."
60333954,"perfect for holding records. This shelving unit is perfect for my space, it’s like the popular Kallax but not as much depth. It fits vinyl records perfectly and it was super easy to build. Highly recommend"
50339292,Nice looking and sturdy. This is a very nice piece of furniture. Look great nice price
00275848,A very nice bookcase. I bought this bookcase because l was looking for some affordable and nice pice of furniture. The Kallax bookcase was a very good decision and looks good in my room. I used it to also like bench close to my window and it looks awesome!! I do recommend this product!
20275885,Simple and good looking storage solution. The Kallax is a versatile and good looking storage solution. Very easy to assemble.
30275861,Super storage. I love this unit! It’s BIG & gives me a ton of organized storage in my craft room.
90428842,Cube. Love the idea that you can peace all these cubes together and make your own look in style.
30275861,"Space and storage saver. I was looking for storage, but I did not want something that was an eye soar. This unit looks great and it’s a space saver."
20275814,Great durability quality. Good quality and perfect for organizing.
20275814,Love these. Love this Kallax. Going to put this in a closet with Drona boxes to hold towels and sheets. You can put these in so many places. Easy storage.
10275862,"Perfect for our needs!. I bought two of these units to use them as a room divider. Perfect! Love the way they look. We use them as room divider, toy storage and crafts supplies storage. Really good quality."
60278170,"The product is awesome. However,. The product is awesome. However, the way they were packaged to be sent to me was extremely sloppy. Luckily, none of them was damaged during shipping via FedEx. The box was at least twice as big as needed and there wasn’t anything in there to keep the product from staying in place."
20275885,We own 4 of these. We own 4 of these and are about to pick up another. We're really happy with how nice they look and how easy they are too put together!
10409932,"Simple, easy to put together.. Simple, easy to put together. I didn't cuss. Much."
30275861,"NIce. Easy to assemble. Good quality. Sturdy.. In 2 boxes. Need a dolly or strong person. Or open the box in the car and move pieces a few at a time.  Easy to assemble. Took about 30 minutes. Nice finish. Sturdy for its size. Very please. Very affordable compared to others on the market. Been trying to buy for a year. Finally caught it in stock and they opened buy on line, pick up in store in the St. Louis store. Win- WIn and very happy!!"
80508504,Perfect Insert. More affordable and sleek than the doors with knobs and you can leave messages in chalk.
19278272,So practical. Not only is this product practical but it’s also stylish and versatile. It’s sturdy and easy to assemble as well. I used mine in our closet as counter space. We lined three up along one wall and put our folded sweaters on the shelves and store our socks and under clothing in the storage cubes. All my accessories are displayed on top. Above the “counters” we used ikea shelving to hang clothing and store purses and other items. It’s so cute too.
10409932,Excellent product. This is what I’m looking for. Been waiting for so long since it out of stock quick. Finally bought this for my child to place his toys with buckets.
80275887,Just what I needed. I bought this a couple months ago and it's perfect! My daughter has alot of books and fit all of them. It looks great and was so easy to put together. You cannot go wrong with this purchase.
20278167,Stylish and Functional. I bought these instead of a basket to give my Kallax a clean look. I was worried I might lose a substantial amount of space but the insert takes up very little space on the inside.
80275887,Wood dowels weak. Love the kallax but STRONGLY recommend spare dowels. They are so soft and break easily. Had to “make” one or wait for one to be ordered - did that once and never received it. Be VERY careful putting together. Overall love size and Stryker and finish.
30275861,Perfect cubbies. I needed these for display shelves and they work perfect. Very clean & sharp looking and serve their purpose.
80275887,Just what I was looking. Just what I was looking for. Great in my bathroom.
60333954,Garbage. Plastic dowels snapped while assembling.
79278325,"Love this organizer, I for. Love this organizer, I for my son's toy's and books."
20305745,Works as advertised; heavier than. Works as advertised; heavier than anticipated but that's a good thing.
90286649,Easy to install.. The drawers were easy to assemble and work great for my desired use. Now sure how they would be if you planned to use them daily.
99017445,"Nice!. Nice solid piece of furniture, very easy to assemble. Used with 2 single Kallax units. 1 vertical as a shelf unit with the other horizontal (w/drawer and door inserts) between the other two pieces perfectly holds a 55"" TV altogether makes a great wall unit"
10305741,"I love it so much!. I love it so much! This shelf does not seem big and doesn't take much space, but I can put a lot of stuff in it . My things are organized, looking nice and going vertical to safe space in room."
29278304,"Versatile Bookcase with lots of accessories.. This is my second one of these. The first had 25 cubes. This was a lot easier to assemble. As always it fit together precisely and works vertically or horizontally. The accessories (I added lots of drawers) would get tedious unless you use a drill/driver set on low torque. But it was worth it for the finished product. IKEA's bookshelves, cabinets, and anything else you need to assemble looks as good or better than traditional furniture that costs a lot more. What amazes me, after building more than 20 items, the oldest ones from 10 or 15 years ago are still working flawlessly."
70286645,Great addition. Love this drawer set for the Kallax unit in my office to keep desk supplies.
90286649,Great addition!. Love this. We had the shelving unit for a few years now and wanted to make it look a bit nicer and add functionality. This did both! Love how easy it was to install and how it changed the overall looks of the shelf!
20275814,Great as either storage unit or bookshelf. Bought this to organize books and what nots. Sturdy. Good looking and plenty of space for whatever you want to organize.
70301537,. My husband and I put this together in less than an hour
70286645,Love them!. I purchased these drawers to help organize things that got laid on my counter all the time. I just love them!
40415601,Good sturdy product. Good sturdy product
80275887,"Great Product!. I've seen a lot of shelf units, for the most part they all seem very unstable. This unit is surprisingly very stable it supports my smart TV and i'm happy with the product!"
80275887,perfects - as expected. exactly what we thought
60333954,"Frustrating assembly. The puzzle from Heck. I've never before had trouble assembling IKEA furniture, but this one threw me for a loop. It's hard to tell which parts are the ones shown in the instructions, and I never did manage to get everything to fit together. I finally ripped out the back panel and then the other panels finally fit together. In the future I'm sticking with IKEA shelving that screws together rather than these that key together."
60275812,"good bargain. just right, these work well for storage, would buy again"
70286645,Great product.. Good quality and very easy to assemble. I was looking for a shelf and drawers for my new apartment and these are perfect product what I was looking for. Very reasonable price and love the simple design.
40346924,Good for storage and display. Good for storage and display (the color)
20275814,It worked great for my. It worked great for my storage solution
60278170,"pretty strong considering. good hinges. Cardboard back and sides, particle board with wood veneer door. Good adjustable hinges. not bad for the Ikea brand. I had problems assembling kallax shelves. broke wood dowels, and they must be metric. nobody carried them. drilled it out and used 1/4 wood dowel. not bad, but not great. holds LP records."
70342199,"Looks great!. So glad I made trip to IKEA, do manny great items on my wish list"
90286649,Love these drawers!. Love these drawers and they add incredible organization to our Kallax Desk! Great option!
70342199,FJALLBO. Great End Unit
20275814,Favorite furniture. So sturdy and versatile. I have one in almost every room. Also very easy to put together. Takes about 15 min and I'm a 120 pound person.
70301542,"Kallax 5x5 shelving unit. Bought the storage to organize my craft room, it is exactly what I needed. Lots of room, easily fits 13”x13” canvas boxes. Pretty easy to put together but had some issues with the wood pegs."
80275887,Great Storage for front hall. Needed a storage system for out front hall area. This fits the bill perfectly
60275812,"Late review - easy rolling bar. I bought last year? To frame up a rolling bar. Top came with a couple of scratches, but swapped the top out easily the next day. Added drawers and a dorr and it's looking good."
80275887,Great for extra storage. added the bins and has lots of extra storage right where I needed
40275846,"love there units , I. love there units , I have them all over my house"
50339292,Wonky Door. The left door will not stay closed. Followed the instructions and the magnet does not line up with the unit properly
80275887,Great size and look.. I bought two and theyre Just what I wanted and needed to make a cutting table with storage in my sewing room. Also bought a butcher block top.
00275848,Easy to assemble and very. Easy to assemble and very sturdy.
70301542,"I love this. I don't know why I waited so long to buy this. I actually purchased two. I attached them to the walls perpendicularly and created a closed off area (with door passage) in my open floor plan. This became a teen hangout, for all her things, her loft bed, couch and game systems. The Kallax puts together so simply. You don't appreciate how simply Ikea items go together until you buy another box-kit! In any case, once attached to the wall, this is very sturdy. I'm going to buy several more for different uses in my home."
40415601,"Perfect storage solution!. The Kallax shelf is a great method of storage instead of a traditional dresser. We own two and really enjoy using them in this way. It's fun to have a variety of Drona boxes to pick from, even if some colors sell out really fast!"
80275887,"Perfect for my salon!. I bought this piece so I could customize it for my needs in the salon! I’ve added drawers and bins and glass shelves, it’s so versatile and makes everything organized and clean looking!"
90305803,"Recommend 💯. I love this unit. Plus the 4 other VITTSJÖ styles I bought.  They are in a total of 3 rooms in my house. And, I have them in both colors. I really love them that much. 😊"
60275812,. Exactly what I needed for the space.
90286649,Love the look. Overall these are great for the price but I was disappointed that the locking nuts were plastic. The first drawer I assembled the plastic piece broke.
20213312,"Great looking shelves. I bought this unit to display my knickknacks. It’s open, airy design is perfect for corners. It needs lighting though and I am going to see if I can integrate OMLOPP LED lights."
80275887,Love it. Does it job have it set it up in my craft room
20275885,"Great Find!. Sturdy, fun to add pieces like drawers and shelves in it...love it! We ended up buying two!"
70301537,"This really is a massive. This really is a massive shelf, but it is exactly what we needed organizationally. With all the different inserts or “cubes” available we have customized this shelf into all the things we needed (toy bin for baby, school supplies for our Kindergartner, junk drawer, craft supplies, coffee/tea cart) and still have it look classy! I love that it is easily mounted to the wall for safety (comes with the anchoring device, you just have to provide the actual screw you drive into your wall)! It is really quite easy to put together, once you do the first row and get the hang of it, it’s smooth sailing! I highly recommend if you need a lot of storage and want to customize what that looks like"
20275814,. Bought this shelve for our bonus room and love it.
90286649,Excellent for the price...using for. Excellent for the price...using for toy storage
20275885,Extremely happy with my purchase. Excellent piece for you any room
20278167,Thank you. Thank you
70301542,Fantastic deal. Fantastic deal
60333954,"EKET Cabinet. I have purchased two of these cabinets and am looking to purchase another one. They are both stylish and functional. Putting it together was a bit of a challenge due to the fact that the instructions were not done in the clearest way possible but once you put it together, it is a great piece of furniture. Since it is such a uniquely shaped piece, be aware that most storage boxes sold for other units won't work well here. I suggest purchasing the EKET box which is made to fit perfectly in this unit and look very nice."
10305741,"Little boy’s room. This fits inside my son’s closet, 2 high by 4 wide. I bought a few Dröna boxes for him to keep his toys organized. I expect the Kallax will be used and enjoyed for years"
60275812,"holds LP records. it holds Records which was my use. I also got the doors. its pretty strong. I added some epoxy to help strengthen it up. the wooden dowels are thinner than 1/4 so if you need to you can drill and use dowels, like I did, since I broke their wooden dowels. you have to push some thru the particle board into the vertical board , if you don't alight perfect it bottoms out and breaks. careful..."
60275812,"Kitchen organization redo. The shelves are sturdy, large, and easy to assemble. This size allows you to stack them if necessary."
50339292,Great addition!. I bought this a month ago and I’m so happy I did! It’s a shrek edition to our work out/media room!
40275846,. Added to my 4x4 book shelf
